FechaVenta,CodigoMarca,ModeloAuto,ColorAuto,TipoAuto,Forecast_VentasUSD
10/18/2025,3,Z4,Plateado,Camioneta,62767.3414
10/18/2025,4,Creta,Gris,Coupé,28277.2719
10/18/2025,3,Serie 3,Blanco,Sedán,57221.1313
10/18/2025,1,Corolla,Azul,Coupé,26051.59273
10/18/2025,4,Santa Fe,Verde,Pickup,25116.06343
10/18/2025,4,Elantra,Blanco,Hatchback,23920.6857
10/18/2025,4,Kona,Rojo,Coupé,25483.6222
10/18/2025,3,Serie 3,Negro,Hatchback,58016.73755
10/18/2025,1,Yaris,Rojo,Coupé,29020.694
10/18/2025,2,Focus,Gris,Coupé,34937.2592
10/18/2025,4,Elantra,Gris,Sedán,24015.2434
10/18/2025,4,Kona,Gris,Hatchback,26795.78025
10/18/2025,2,Ranger,Azul,Camioneta,32043.75327
10/18/2025,3,X5,Azul,Sedán,57451.8338
10/18/2025,4,Elantra,Gris,SUV,24371.0446
10/18/2025,4,Tucson,Blanco,Coupé,27319.6241
10/18/2025,4,Creta,Plateado,Hatchback,25829.47603
10/18/2025,3,Serie 3,Gris,Sedán,63170.69405
10/18/2025,4,Creta,Plateado,Sedán,24775.94863
10/18/2025,3,Serie 3,Plateado,SUV,60805.6563
10/18/2025,3,X5,Rojo,Camioneta,67245.8444
10/18/2025,2,Escape,Negro,Hatchback,32532.9886
10/18/2025,1,RAV4,Rojo,Coupé,29580.835
10/18/2025,3,X3,Naranja,Sedán,57663.4811
10/18/2025,2,Explorer,Azul,Camioneta,33650.9773
10/18/2025,1,Camry,Blanco,SUV,27827.289
10/18/2025,2,Focus,Blanco,Camioneta,34834.247
10/18/2025,4,Santa Fe,Negro,Hatchback,24955.9804
10/18/2025,4,Kona,Verde,Coupé,25534.7892
10/18/2025,4,Santa Fe,Plateado,SUV,24120.8676
10/18/2025,1,Corolla,Gris,Coupé,26729.56132
10/18/2025,3,Serie 5,Plateado,Pickup,64823.95167
10/18/2025,2,Escape,Plateado,Camioneta,33991.76795
10/18/2025,3,Serie 3,Azul,Pickup,57909.4833
10/18/2025,1,Camry,Naranja,Coupé,28704.35752
10/18/2025,3,Z4,Naranja,Pickup,53473.8048
10/18/2025,3,X3,Plateado,Camioneta,65319.4407
10/18/2025,4,Creta,Verde,Coupé,27094.62994
10/18/2025,1,RAV4,Verde,Coupé,31551.77722
10/18/2025,2,Mustang,Rojo,Hatchback,34457.78387
10/18/2025,1,Yaris,Negro,Coupé,26863.56962
10/18/2025,2,Escape,Blanco,Pickup,33232.2958
10/18/2025,1,Hilux,Rojo,Pickup,29377.9787
10/18/2025,1,Camry,Negro,SUV,27719.63263
10/18/2025,4,Tucson,Naranja,Pickup,22575.2172
10/18/2025,4,Tucson,Rojo,Pickup,22936.25517
10/18/2025,2,Mustang,Verde,Hatchback,33694.8354
10/18/2025,3,X3,Verde,Coupé,58959.39727
10/18/2025,4,Creta,Naranja,Pickup,24415.436
10/18/2025,2,Mustang,Rojo,Coupé,32466.2022
10/18/2025,2,Ranger,Plateado,SUV,32235.691
10/18/2025,1,Camry,Blanco,Sedán,29203.6932
10/18/2025,2,Escape,Rojo,Pickup,33443.4766
10/18/2025,1,Yaris,Rojo,Sedán,29127.70535
10/18/2025,3,X5,Naranja,Sedán,61876.3304
10/18/2025,3,Serie 3,Plateado,Hatchback,67892.9387
10/18/2025,3,Z4,Verde,Hatchback,66191.26557
10/18/2025,1,Corolla,Verde,Pickup,28708.2639
10/18/2025,4,Creta,Gris,Pickup,27373.5983
10/18/2025,1,Camry,Gris,Pickup,29279.91067
10/18/2025,1,RAV4,Naranja,Pickup,29745.35674
10/18/2025,1,Corolla,Verde,Hatchback,29197.54348
10/18/2025,4,Santa Fe,Negro,Coupé,24349.2617
10/18/2025,2,Escape,Rojo,Coupé,32629.4753
10/18/2025,4,Kona,Naranja,Coupé,23864.5705
10/18/2025,4,Elantra,Plateado,Sedán,25172.56733
10/18/2025,2,Escape,Azul,Coupé,34742.4835
10/18/2025,4,Kona,Verde,Hatchback,26897.65068
10/18/2025,4,Kona,Gris,Sedán,24385.70203
10/18/2025,2,Explorer,Negro,Pickup,33603.98653
10/18/2025,4,Creta,Rojo,SUV,24324.3308
10/18/2025,2,Explorer,Azul,Sedán,31676.2392
10/18/2025,4,Kona,Gris,SUV,23909.4469
10/18/2025,3,Serie 5,Negro,Pickup,58855.6992
10/18/2025,1,Yaris,Gris,Camioneta,28234.70602
10/18/2025,1,Hilux,Azul,Pickup,30266.19642
10/18/2025,4,Tucson,Gris,Camioneta,24860.9605
10/18/2025,3,X5,Azul,Hatchback,63354.1359
10/18/2025,1,Hilux,Verde,Camioneta,29974.33575
10/18/2025,1,Yaris,Plateado,Hatchback,28804.80622
10/18/2025,3,Serie 3,Negro,SUV,56587.5541
10/18/2025,4,Santa Fe,Azul,Sedán,25952.37602
10/18/2025,4,Elantra,Azul,Coupé,25241.12922
10/18/2025,4,Creta,Verde,SUV,24669.96562
10/18/2025,2,Escape,Rojo,Hatchback,34926.6149
10/18/2025,3,X5,Rojo,Sedán,63500.5737
10/18/2025,4,Tucson,Naranja,Hatchback,23364.9534
10/18/2025,4,Elantra,Naranja,SUV,23193.0377
10/18/2025,1,Corolla,Azul,Sedán,28881.8179
10/18/2025,1,Camry,Gris,SUV,28928.49353
10/18/2025,1,RAV4,Naranja,SUV,29300.9582
10/18/2025,4,Tucson,Plateado,SUV,24210.2525
10/18/2025,4,Tucson,Verde,Hatchback,24380.01783
10/18/2025,3,X5,Azul,Coupé,56540.9888
10/18/2025,2,Mustang,Plateado,Hatchback,35016.57382
10/18/2025,1,RAV4,Rojo,Camioneta,30958.56835
10/18/2025,1,Yaris,Negro,Hatchback,29519.04168
10/18/2025,4,Kona,Rojo,Pickup,24855.6789
10/18/2025,2,Mustang,Naranja,Coupé,35134.5154
10/18/2025,3,X3,Naranja,Hatchback,56130.7025
10/18/2025,4,Kona,Azul,Hatchback,25193.46383
10/18/2025,2,Explorer,Plateado,Camioneta,34212.3956
10/18/2025,3,Z4,Gris,Camioneta,59594.221
10/18/2025,3,X5,Blanco,Coupé,54440.29777
10/18/2025,1,RAV4,Plateado,SUV,29575.5361
10/18/2025,1,Yaris,Gris,Sedán,28593.5043
10/18/2025,4,Santa Fe,Azul,Pickup,23632.213
10/18/2025,1,Corolla,Negro,Pickup,27926.9283
10/18/2025,4,Elantra,Rojo,Hatchback,21036.3731
10/18/2025,3,X3,Rojo,Pickup,61089.86015
10/18/2025,2,Explorer,Negro,Sedán,31714.25153
10/18/2025,2,Explorer,Negro,SUV,31652.043
10/18/2025,2,Focus,Gris,Pickup,33419.39523
10/18/2025,3,X5,Gris,Sedán,58753.2687
10/18/2025,2,Ranger,Naranja,Camioneta,31680.8598
10/18/2025,4,Santa Fe,Plateado,Coupé,25861.3321
10/18/2025,3,X5,Plateado,Pickup,62034.37292
10/18/2025,2,Ranger,Plateado,Sedán,32769.2484
10/18/2025,2,Escape,Plateado,Coupé,34343.45997
10/18/2025,2,Explorer,Verde,Camioneta,31082.4141
10/18/2025,3,X3,Rojo,Coupé,60716.9298
10/18/2025,1,Camry,Naranja,Hatchback,27649.38368
10/18/2025,1,Camry,Rojo,Sedán,29880.78188
10/18/2025,3,X3,Gris,Hatchback,60999.623
10/18/2025,4,Kona,Negro,Sedán,24222.74275
10/18/2025,3,X5,Verde,Sedán,57302.2038
10/18/2025,1,RAV4,Negro,Coupé,24148.81292
10/18/2025,1,Hilux,Rojo,SUV,30431.45085
10/18/2025,4,Elantra,Negro,SUV,24701.11615
10/18/2025,4,Tucson,Rojo,Camioneta,21715.16877
10/18/2025,4,Elantra,Rojo,Sedán,22917.05161
10/18/2025,3,Serie 5,Rojo,Hatchback,63905.25675
10/18/2025,4,Santa Fe,Verde,SUV,25227.2594
10/18/2025,2,Explorer,Naranja,Hatchback,34286.8559
10/18/2025,1,Yaris,Negro,Camioneta,27393.00384
10/18/2025,2,Focus,Plateado,Sedán,32484.6184
10/18/2025,3,Serie 5,Blanco,Camioneta,57316.89846
10/18/2025,1,Hilux,Rojo,Camioneta,29871.64755
10/18/2025,3,X5,Blanco,Pickup,54164.86025
10/18/2025,4,Kona,Blanco,Hatchback,25438.47373
10/18/2025,4,Tucson,Plateado,Pickup,25423.74593
10/18/2025,1,RAV4,Naranja,Coupé,27921.89577
10/18/2025,1,RAV4,Azul,SUV,29707.29163
10/18/2025,3,Serie 3,Verde,Coupé,66403.7385
10/18/2025,3,Z4,Blanco,Hatchback,57385.3857
10/18/2025,3,Serie 5,Naranja,Coupé,68701.1782
10/18/2025,3,Z4,Azul,Sedán,58838.68335
10/18/2025,3,Serie 3,Rojo,Sedán,59576.5622
10/18/2025,1,Corolla,Plateado,Hatchback,29007.11935
10/18/2025,2,Focus,Rojo,Coupé,32925.5633
10/18/2025,1,Yaris,Naranja,SUV,30202.63863
10/18/2025,2,Ranger,Blanco,Hatchback,33453.7713
10/18/2025,3,X5,Naranja,Hatchback,61890.5678
10/18/2025,4,Kona,Verde,Camioneta,25749.37683
10/18/2025,4,Kona,Blanco,Coupé,26686.13
10/18/2025,2,Mustang,Negro,Pickup,33091.96063
10/18/2025,3,X3,Verde,Sedán,58728.77004
10/18/2025,3,Serie 5,Plateado,Hatchback,69682.34645
10/18/2025,2,Explorer,Negro,Camioneta,32223.1487
10/18/2025,3,Serie 5,Blanco,SUV,56492.16819
10/18/2025,4,Santa Fe,Rojo,Coupé,26428.4527
10/18/2025,3,X3,Gris,SUV,61217.518
10/18/2025,2,Explorer,Rojo,Camioneta,32978.62955
10/18/2025,4,Elantra,Negro,Sedán,23602.0411
10/18/2025,3,X3,Blanco,Pickup,55295.19033
10/18/2025,1,Yaris,Verde,Camioneta,29544.25842
10/18/2025,3,Z4,Blanco,Camioneta,52994.7621
10/18/2025,4,Santa Fe,Blanco,SUV,26851.8714
10/18/2025,2,Ranger,Verde,Sedán,30963.39792
10/18/2025,4,Elantra,Gris,Camioneta,22882.09897
10/18/2025,3,X5,Negro,Hatchback,61247.04605
10/18/2025,4,Santa Fe,Verde,Camioneta,26153.95436
10/18/2025,4,Creta,Rojo,Camioneta,23122.22913
10/18/2025,3,X5,Naranja,SUV,63085.6727
10/18/2025,4,Tucson,Azul,Pickup,24744.3904
10/18/2025,3,X5,Blanco,Sedán,53220.51893
10/18/2025,2,Focus,Rojo,Pickup,33190.126
10/18/2025,1,Hilux,Blanco,Hatchback,26214.44398
10/18/2025,1,RAV4,Azul,Coupé,29282.45532
10/18/2025,4,Creta,Plateado,SUV,25569.19503
10/18/2025,1,Camry,Blanco,Pickup,29330.13282
10/18/2025,2,Explorer,Plateado,Sedán,31936.623
10/18/2025,3,Serie 5,Azul,Hatchback,63619.0987
10/18/2025,2,Mustang,Verde,Sedán,33299.5716
10/18/2025,3,X5,Negro,Sedán,58265.99225
10/18/2025,2,Explorer,Azul,Hatchback,34112.5897
10/18/2025,2,Focus,Naranja,SUV,30366.9569
10/18/2025,1,Hilux,Plateado,Hatchback,28928.9622
10/18/2025,2,Ranger,Plateado,Hatchback,35000.69785
10/18/2025,1,Yaris,Gris,Hatchback,27798.97852
10/18/2025,1,RAV4,Negro,Hatchback,28612.49751
10/18/2025,4,Creta,Verde,Pickup,26930.99487
10/18/2025,4,Creta,Plateado,Coupé,26227.20953
10/18/2025,4,Santa Fe,Negro,Sedán,24711.8631
10/18/2025,1,Camry,Gris,Coupé,27491.73882
10/18/2025,4,Santa Fe,Gris,Pickup,22786.0655
10/18/2025,2,Ranger,Naranja,Coupé,34095.842
10/18/2025,4,Santa Fe,Gris,SUV,24664.3141
10/18/2025,4,Elantra,Verde,Camioneta,24200.04526
10/18/2025,2,Escape,Plateado,Sedán,31292.1017
10/18/2025,2,Escape,Gris,Hatchback,34870.1424
10/18/2025,3,Serie 5,Verde,Hatchback,64798.0541
10/18/2025,3,X3,Gris,Coupé,60847.98325
10/18/2025,4,Elantra,Naranja,Sedán,23329.83823
10/18/2025,4,Santa Fe,Azul,Camioneta,24636.43652
10/18/2025,3,Serie 3,Gris,Hatchback,59317.2068
10/18/2025,2,Mustang,Naranja,Pickup,33437.00417
10/18/2025,4,Elantra,Plateado,Pickup,24621.9598
10/18/2025,2,Escape,Naranja,Coupé,34559.9562
10/18/2025,3,Serie 5,Plateado,Coupé,65106.52278
10/18/2025,2,Focus,Blanco,Coupé,34489.116
10/18/2025,1,RAV4,Plateado,Coupé,28838.92302
10/18/2025,2,Escape,Naranja,Sedán,31007.35547
10/18/2025,4,Santa Fe,Blanco,Pickup,27790.3961
10/18/2025,2,Escape,Naranja,Camioneta,33631.15137
10/18/2025,2,Ranger,Plateado,Coupé,34323.33757
10/18/2025,1,Corolla,Naranja,Coupé,27933.32421
10/18/2025,1,Yaris,Verde,Coupé,29043.95032
10/18/2025,3,X3,Negro,Coupé,57872.79674
10/18/2025,1,RAV4,Gris,Camioneta,29870.64412
10/18/2025,4,Creta,Negro,Coupé,24889.379
10/18/2025,2,Mustang,Azul,Hatchback,34506.70087
10/18/2025,1,Corolla,Negro,SUV,29581.09712
10/18/2025,3,Serie 5,Plateado,SUV,61158.3771
10/18/2025,4,Tucson,Negro,Coupé,23446.8458
10/18/2025,2,Mustang,Plateado,Sedán,33846.48777
10/18/2025,2,Focus,Azul,SUV,31821.95417
10/18/2025,1,Hilux,Plateado,Sedán,28029.40225
10/18/2025,3,X5,Naranja,Coupé,62289.8104
10/18/2025,1,Corolla,Negro,Sedán,29856.637
10/18/2025,1,Hilux,Naranja,SUV,30406.7592
10/18/2025,2,Focus,Blanco,SUV,34223.729
10/18/2025,2,Explorer,Gris,SUV,33077.0701
10/18/2025,1,Hilux,Gris,SUV,29358.48833
10/18/2025,1,RAV4,Azul,Camioneta,30188.53702
10/18/2025,3,X5,Negro,Camioneta,59493.53935
10/18/2025,3,Serie 5,Blanco,Sedán,57529.65846
10/18/2025,3,X5,Negro,Pickup,56591.3723
10/18/2025,1,Camry,Rojo,SUV,30464.13165
10/18/2025,2,Focus,Rojo,Camioneta,33325.278
10/18/2025,3,X5,Plateado,Hatchback,68526.2279
10/18/2025,1,Yaris,Negro,SUV,27346.52577
10/18/2025,2,Mustang,Negro,Sedán,33416.81447
10/18/2025,1,Camry,Plateado,Pickup,27808.57962
10/18/2025,4,Tucson,Blanco,Pickup,25216.2576
10/18/2025,3,Z4,Naranja,Hatchback,59279.49307
10/18/2025,3,Serie 5,Naranja,Sedán,63322.38851
10/18/2025,4,Santa Fe,Verde,Hatchback,27194.7287
10/18/2025,1,Yaris,Blanco,Coupé,29281.10606
10/18/2025,4,Creta,Blanco,Hatchback,24024.4407
10/18/2025,4,Creta,Gris,Hatchback,26254.5868
10/18/2025,2,Focus,Azul,Coupé,34918.7368
10/18/2025,1,Camry,Blanco,Camioneta,28095.48032
10/18/2025,4,Kona,Naranja,Pickup,22690.16043
10/18/2025,1,RAV4,Azul,Sedán,30237.4994
10/18/2025,2,Escape,Negro,Coupé,33546.1998
10/18/2025,3,X3,Verde,Pickup,57527.85105
10/18/2025,1,Yaris,Rojo,SUV,28112.9812
10/18/2025,4,Elantra,Naranja,Hatchback,22095.8874
10/18/2025,4,Creta,Rojo,Hatchback,23304.6936
10/18/2025,1,RAV4,Plateado,Camioneta,28051.21772
10/18/2025,2,Mustang,Negro,Coupé,33484.50628
10/18/2025,1,Camry,Verde,Hatchback,27804.34398
10/18/2025,3,X3,Rojo,SUV,54634.6058
10/18/2025,4,Santa Fe,Gris,Coupé,25926.1573
10/18/2025,2,Explorer,Blanco,Hatchback,33372.9324
10/18/2025,1,Corolla,Rojo,Pickup,29724.3918
10/18/2025,3,Z4,Azul,Camioneta,56714.2549
10/18/2025,2,Escape,Negro,Pickup,34218.483
10/18/2025,4,Tucson,Blanco,Hatchback,24215.9143
10/18/2025,4,Creta,Azul,Pickup,27304.0928
10/18/2025,1,Camry,Blanco,Hatchback,26564.07032
10/18/2025,1,Yaris,Plateado,SUV,29425.2322
10/18/2025,2,Escape,Verde,Sedán,31763.0704
10/18/2025,3,X5,Verde,SUV,62380.0808
10/18/2025,3,Z4,Azul,Coupé,55999.9128
10/18/2025,4,Santa Fe,Plateado,Pickup,24271.63147
10/18/2025,2,Explorer,Negro,Hatchback,32237.80284
10/18/2025,1,Camry,Verde,Camioneta,29407.81332
10/18/2025,1,Yaris,Azul,Camioneta,29141.64604
10/18/2025,2,Escape,Azul,Hatchback,34859.9554
10/18/2025,1,Corolla,Plateado,SUV,31301.38123
10/18/2025,3,Serie 5,Plateado,Sedán,61606.25913
10/18/2025,4,Creta,Rojo,Coupé,26779.95053
10/18/2025,4,Tucson,Naranja,Camioneta,23730.08033
10/18/2025,4,Tucson,Plateado,Camioneta,23914.71205
10/18/2025,2,Escape,Blanco,Camioneta,33160.61067
10/18/2025,4,Creta,Negro,Hatchback,25637.8628
10/18/2025,1,Hilux,Plateado,SUV,30193.71322
10/18/2025,3,X3,Negro,SUV,59180.54694
10/18/2025,2,Escape,Negro,SUV,34105.89637
10/18/2025,1,Camry,Naranja,Camioneta,30756.76827
10/18/2025,2,Explorer,Plateado,Hatchback,34291.3531
10/18/2025,4,Elantra,Plateado,Hatchback,23585.153
10/18/2025,2,Focus,Plateado,SUV,32649.6315
10/18/2025,3,Serie 5,Rojo,Pickup,59694.52153
10/18/2025,1,Camry,Plateado,Coupé,28611.00032
10/18/2025,4,Creta,Gris,Sedán,26161
10/18/2025,2,Ranger,Negro,Camioneta,31425.96813
10/18/2025,2,Explorer,Gris,Hatchback,36407.2515
10/18/2025,3,Serie 3,Plateado,Sedán,68523.6028
10/18/2025,3,Serie 5,Naranja,Camioneta,66451.31336
10/18/2025,1,RAV4,Rojo,SUV,30265.42685
10/18/2025,4,Tucson,Blanco,Sedán,25801.7505
10/18/2025,3,Serie 3,Plateado,Pickup,66413.2071
10/18/2025,3,Z4,Rojo,SUV,56530.266
10/18/2025,2,Mustang,Azul,Coupé,34157.0885
10/18/2025,1,RAV4,Blanco,SUV,28516.1092
10/18/2025,1,Hilux,Azul,Coupé,28999.06262
10/18/2025,1,Camry,Naranja,SUV,32195.5251
10/18/2025,1,RAV4,Blanco,Camioneta,27685.37162
10/18/2025,2,Ranger,Gris,Coupé,33082.4596
10/18/2025,4,Kona,Negro,Pickup,25053.5401
10/18/2025,1,Corolla,Azul,Hatchback,28181.22595
10/18/2025,2,Explorer,Plateado,Coupé,35488.6232
10/18/2025,2,Escape,Blanco,Sedán,31135.1315
10/18/2025,2,Mustang,Blanco,Coupé,33637.6334
10/18/2025,2,Focus,Plateado,Hatchback,35425.63357
10/18/2025,2,Explorer,Gris,Coupé,34992.86576
10/18/2025,3,Serie 3,Azul,Coupé,55130.7523
10/18/2025,2,Ranger,Plateado,Camioneta,32994.4673
10/18/2025,3,Serie 3,Rojo,Pickup,59353.1211
10/18/2025,2,Focus,Plateado,Coupé,35084.2063
10/18/2025,1,RAV4,Naranja,Sedán,28832.8959
10/18/2025,3,Serie 5,Gris,Hatchback,64803.0242
10/18/2025,2,Focus,Negro,Hatchback,32873.79623
10/18/2025,2,Escape,Verde,Pickup,32744.66253
10/18/2025,4,Tucson,Blanco,Camioneta,25830.9195
10/18/2025,4,Kona,Negro,SUV,24383.3179
10/18/2025,2,Mustang,Azul,Pickup,33533.79147
10/18/2025,4,Creta,Naranja,SUV,24362.6446
10/18/2025,1,Corolla,Azul,Pickup,28693.74735
10/18/2025,3,Z4,Azul,SUV,56450.8245
10/18/2025,3,X3,Azul,Camioneta,59624.68593
10/18/2025,2,Explorer,Plateado,SUV,32289.8477
10/18/2025,3,Serie 5,Negro,Coupé,66832.68475
10/18/2025,4,Tucson,Verde,Camioneta,24422.98736
10/18/2025,4,Tucson,Negro,SUV,23851.9353
10/18/2025,3,Serie 3,Naranja,Coupé,63171.1754
10/18/2025,1,Camry,Negro,Hatchback,28869.69758
10/18/2025,1,Hilux,Rojo,Coupé,29995.6456
10/18/2025,2,Ranger,Naranja,SUV,30110.31505
10/18/2025,3,X5,Plateado,Sedán,64521.9443
10/18/2025,4,Tucson,Naranja,Coupé,24741.9826
10/18/2025,2,Mustang,Negro,Camioneta,33705.40463
10/18/2025,1,Corolla,Gris,Sedán,28982.70138
10/18/2025,1,Yaris,Verde,Sedán,28960.01984
10/18/2025,2,Mustang,Gris,Sedán,33443.25197
10/18/2025,2,Ranger,Verde,Camioneta,30772.89692
10/18/2025,2,Ranger,Blanco,SUV,32432.93557
10/18/2025,1,Corolla,Blanco,Pickup,27799.50855
10/18/2025,4,Santa Fe,Naranja,Sedán,24787.66482
10/18/2025,3,X5,Verde,Hatchback,65527.7209
10/18/2025,3,Serie 3,Negro,Pickup,59495.772
10/18/2025,1,Camry,Azul,Coupé,27695.27452
10/18/2025,3,X3,Verde,Hatchback,58558.02134
10/18/2025,4,Creta,Gris,Camioneta,26582.7996
10/18/2025,3,Z4,Naranja,SUV,58767.7802
10/18/2025,2,Escape,Blanco,Coupé,33902.9772
10/18/2025,2,Focus,Naranja,Sedán,31832.8955
10/18/2025,1,Camry,Rojo,Pickup,31166.966
10/18/2025,1,Yaris,Blanco,Sedán,29315.60474
10/18/2025,3,X5,Gris,Hatchback,64985.683
10/18/2025,3,Serie 3,Negro,Camioneta,58956.65615
10/18/2025,3,Z4,Verde,Camioneta,62607.3486
10/18/2025,3,Serie 5,Verde,Camioneta,62159.6502
10/18/2025,2,Explorer,Naranja,Sedán,30467.959
10/18/2025,3,X3,Plateado,SUV,59473.4747
10/18/2025,1,Yaris,Rojo,Hatchback,29239.99615
10/18/2025,2,Mustang,Verde,Camioneta,32720.2279
10/18/2025,1,Camry,Verde,Sedán,29207.79593
10/18/2025,4,Kona,Plateado,Hatchback,25426.95355
10/18/2025,2,Explorer,Azul,Coupé,35781.85676
10/18/2025,1,Hilux,Negro,Sedán,29857.1382
10/18/2025,1,Corolla,Negro,Hatchback,28725.58885
10/18/2025,3,X5,Rojo,Hatchback,71973.5293
10/18/2025,3,X3,Gris,Sedán,59737.2149
10/18/2025,1,Corolla,Naranja,SUV,33182.91943
10/18/2025,4,Creta,Azul,Camioneta,25939.2884
10/18/2025,3,X3,Verde,SUV,57100.2503
10/18/2025,2,Explorer,Blanco,Camioneta,33041.53357
10/18/2025,1,Camry,Azul,Pickup,31752.50832
10/18/2025,3,Z4,Negro,Camioneta,59246.087
10/18/2025,3,Serie 5,Negro,Sedán,61915.86681
10/18/2025,3,Z4,Verde,Sedán,62175.60895
10/18/2025,1,Hilux,Verde,Pickup,29900.69065
10/18/2025,1,RAV4,Verde,Camioneta,30931.09072
10/18/2025,3,X5,Verde,Pickup,60337.24735
10/18/2025,4,Kona,Gris,Camioneta,25487.3053
10/18/2025,2,Focus,Negro,SUV,33835.9728
10/18/2025,4,Kona,Plateado,Pickup,25702.09637
10/18/2025,4,Elantra,Plateado,Camioneta,25428.14943
10/18/2025,2,Mustang,Naranja,Camioneta,35475.38627
10/18/2025,2,Explorer,Rojo,Coupé,34102.25175
10/18/2025,2,Escape,Rojo,SUV,33065.9886
10/18/2025,4,Santa Fe,Blanco,Coupé,29219.9984
10/18/2025,3,X3,Negro,Sedán,60550.9419
10/18/2025,1,Corolla,Azul,Camioneta,28893.44227
10/18/2025,4,Elantra,Naranja,Coupé,23553.77065
10/18/2025,2,Focus,Blanco,Pickup,35453.97237
10/18/2025,1,Hilux,Blanco,Coupé,28101.58742
10/18/2025,1,RAV4,Rojo,Pickup,31090.6158
10/18/2025,1,Hilux,Blanco,SUV,28238.13043
10/18/2025,3,X3,Blanco,Hatchback,54614.35183
10/18/2025,3,X3,Naranja,SUV,55856.1637
10/18/2025,4,Santa Fe,Rojo,Pickup,23951.0158
10/18/2025,4,Tucson,Verde,SUV,25048.1088
10/18/2025,2,Escape,Blanco,Hatchback,33729.2887
10/18/2025,4,Creta,Naranja,Coupé,26411.7527
10/18/2025,2,Mustang,Blanco,Sedán,33308.3003
10/18/2025,1,Hilux,Verde,SUV,29872.3596
10/18/2025,2,Mustang,Plateado,Coupé,35190.13448
10/18/2025,2,Ranger,Azul,Coupé,34563.75512
10/18/2025,4,Kona,Verde,Pickup,25607.379
10/18/2025,2,Escape,Gris,Coupé,33954.621
10/18/2025,1,Corolla,Verde,SUV,30949.80224
10/18/2025,4,Tucson,Plateado,Sedán,22263.93373
10/18/2025,3,Serie 3,Plateado,Coupé,64317.7636
10/18/2025,3,Serie 5,Blanco,Coupé,59119.0743
10/18/2025,4,Tucson,Plateado,Hatchback,26495.13113
10/18/2025,2,Escape,Gris,SUV,35345.8118
10/18/2025,4,Santa Fe,Blanco,Hatchback,26745.1734
10/18/2025,1,Yaris,Verde,SUV,29102.70215
10/18/2025,3,Serie 5,Gris,Sedán,62082.47926
10/18/2025,4,Creta,Blanco,Pickup,27389.9163
10/18/2025,2,Escape,Verde,Coupé,33110.2139
10/18/2025,4,Tucson,Plateado,Coupé,24816.08797
10/18/2025,3,Z4,Rojo,Coupé,62473.36775
10/18/2025,2,Ranger,Azul,Sedán,32121.48117
10/18/2025,3,X3,Naranja,Pickup,56065.937
10/18/2025,4,Santa Fe,Plateado,Hatchback,25319.4542
10/18/2025,4,Tucson,Blanco,SUV,25438.5272
10/18/2025,1,Camry,Azul,Sedán,29581.54091
10/18/2025,4,Elantra,Verde,Coupé,25430.86392
10/18/2025,3,Serie 5,Gris,Camioneta,62513.80686
10/18/2025,4,Creta,Negro,Pickup,26386.0059
10/18/2025,2,Mustang,Azul,SUV,32078.05262
10/18/2025,4,Creta,Rojo,Sedán,23472.9798
10/18/2025,2,Mustang,Rojo,Camioneta,33551.13017
10/18/2025,1,Yaris,Azul,Sedán,29190.9856
10/18/2025,4,Kona,Rojo,Camioneta,24864.90669
10/18/2025,2,Explorer,Verde,Coupé,34266.08256
10/18/2025,1,Hilux,Plateado,Coupé,30847.95782
10/18/2025,2,Explorer,Gris,Pickup,32642.93933
10/18/2025,1,Yaris,Azul,SUV,28730.19372
10/18/2025,3,X5,Plateado,Coupé,63827.7588
10/18/2025,4,Creta,Plateado,Camioneta,25941.32053
10/18/2025,2,Explorer,Blanco,Sedán,33462.8919
10/18/2025,1,RAV4,Rojo,Sedán,30220.32985
10/18/2025,1,Corolla,Rojo,Camioneta,30239.11237
10/18/2025,1,RAV4,Blanco,Coupé,28097.94702
10/18/2025,3,Serie 3,Azul,Sedán,59339.97195
10/18/2025,1,RAV4,Verde,Hatchback,28813.91086
10/18/2025,1,Yaris,Gris,Coupé,28842.23934
10/18/2025,2,Focus,Blanco,Hatchback,35116.0027
10/18/2025,1,Yaris,Blanco,Hatchback,28146.11236
10/18/2025,2,Focus,Naranja,Pickup,34277.91733
10/18/2025,2,Ranger,Rojo,Hatchback,33712.8583
10/18/2025,1,Hilux,Blanco,Sedán,29394.01813
10/18/2025,2,Focus,Gris,SUV,33287.24487
10/18/2025,2,Escape,Azul,Camioneta,34754.63395
10/18/2025,2,Ranger,Negro,Coupé,32898.3001
10/18/2025,1,RAV4,Negro,Camioneta,28470.92682
10/18/2025,1,Hilux,Negro,Hatchback,29323.56493
10/18/2025,4,Kona,Negro,Camioneta,25051.1549
10/18/2025,4,Kona,Azul,Camioneta,24523.74503
10/18/2025,1,Corolla,Negro,Camioneta,28843.95097
10/18/2025,3,Serie 3,Negro,Coupé,59420.20365
10/18/2025,4,Elantra,Negro,Coupé,24291.027
10/18/2025,3,Serie 5,Azul,Sedán,59168.52536
10/18/2025,1,Yaris,Negro,Sedán,27210.8141
10/18/2025,2,Ranger,Azul,Pickup,34404.22706
10/18/2025,1,RAV4,Gris,Pickup,29899.19232
10/18/2025,4,Elantra,Gris,Pickup,22841.63567
10/18/2025,2,Escape,Azul,Sedán,31745.687
10/18/2025,2,Focus,Verde,Camioneta,33163.07457
